URL,Name,Type,Subtype,Unique,Deck code ID,Card Set,Attribute(s),Magicka Cost,Power,Health,Rarity,Availability,Card Text
https://en.uesp.net/wiki/Legends%3AFrazzled_Alfiq,Frazzled Alfiq,Creature,Khajiit,False,wF,Moons of Elsweyr,Intelligence,2,1,2,Epic,,"Wax: Deal 1 damage.Wane: +1/+1After you play another card Waxed, deal 1 damage.After you play another card Waned, +1/+1."
https://en.uesp.net/wiki/Legends%3AFrenzied_Alit,Frenzied Alit,Creature,Reptile,False,iT,Monthly Card,Strength,1,1,3,Epic,,"When Frenzied Alit takes damage, it gains +1/+0."
https://en.uesp.net/wiki/Legends%3AFrenzied_Witchman,Frenzied Witchman,Creature,Reachman,False,gJ,Core Set,Neutral,3,2,1,Common,,Summon: Give a creature +2/+1.
https://en.uesp.net/wiki/Legends%3AFresh_Start,Fresh Start,Action,,False,yx,Jaws of Oblivion,Agility,6,,,Common,,Draw three cards.
https://en.uesp.net/wiki/Legends%3AFrost_Atronach,Frost Atronach,Creature,"Daedra, Atronach",False,,Core Set,Intelligence,5,5,5,Rare,Created,Guard
https://en.uesp.net/wiki/Legends%3AFrost_Giant,Frost Giant,Creature,Giant,False,gK,Heroes of Skyrim,Endurance,8,10,10,Legendary,,"RegenerateWhen a creature heals, you gain that much health."
https://en.uesp.net/wiki/Legends%3AFrost_Troll,Frost Troll,Creature,Troll,False,gL,Heroes of Skyrim,Endurance,4,1,6,Epic,,"RegenerateWhen Frost Troll takes damage, it gains that much power."
https://en.uesp.net/wiki/Legends%3AFrostbite_Spider,Frostbite Spider,Creature,Spider,False,gM,Core Set,Endurance,3,3,2,Rare,,"Prophecy, Lethal"
https://en.uesp.net/wiki/Legends%3AFrostscale_Dragon,Frostscale Dragon,Creature,Dragon,False,gN,Monthly Card,"Strength, Intelligence",9,6,6,Epic,,Summon: Deal 4 damage to an enemy creature and 1 damage to all other enemy creatures.
https://en.uesp.net/wiki/Legends%3AGalyn_the_Shelterer,Galyn the Shelterer,Creature,Dark Elf,True,gO,Clockwork City,Endurance,3,3,3,Legendary,,Summon: Choose a creature or item in your hand. Shuffle three copies of it with +3/+3 into your deck.
https://en.uesp.net/wiki/Legends%3AGardener_of_Swords,Gardener of Swords,Creature,Redguard,False,gP,Madhouse Collection,Intelligence,3,1,1,Rare,,"When you equip an item to another creature, equip a copy of it to Gardener of Swords."
https://en.uesp.net/wiki/Legends%3AGardener%27s_Harvest,Gardener's Harvest,Item,,False,gQ,Isle of Madness,Intelligence,1,,,Rare,,"+1/+1At the end of your turn, if Gardener's Harvest is in your hand, it changes into a random item and keeps this ability."
https://en.uesp.net/wiki/Legends%3AGargoyle,Gargoyle,Creature,Gargoyle,False,,Core Set,Endurance,2,5,5,Legendary,Created,Guard
https://en.uesp.net/wiki/Legends%3AGarnag%2C_Dark_Adherent,"Garnag, Dark Adherent",Creature,Orc,True,gR,Dark Brotherhood,Strength,4,4,5,Legendary,,BreakthroughPlayers can't have more than 7 magicka.
https://en.uesp.net/wiki/Legends%3AThe_Gatekeeper,The Gatekeeper,Creature,Daedra,True,qo,Isle of Madness,Endurance,5,6,6,Legendary,,GuardOnly one creature in this lane can attack each turn.
https://en.uesp.net/wiki/Legends%3AGates_of_Madness,Gates of Madness,Support,,False,gS,Isle of Madness,Neutral,3,,,Epic,,"Ongoing Summon: Transform your deck into random cards.When you draw a creature or item, give it +1/+1.When you draw an action or support, reduce its cost by 1."
https://en.uesp.net/wiki/Legends%3AGateslayer_Axe,Gateslayer Axe,Item,,False,,Isle of Madness,Neutral,2,,,Legendary,Unobtainable,Drain+3/+3Last Gasp: Return Gateslayer Axe to your hand.
https://en.uesp.net/wiki/Legends%3AGavel_of_the_Ordinator,Gavel of the Ordinator,Item,,False,gT,Houses of Morrowind,Willpower,2,,,Rare,,+2/+0Summon: The wielder is immune to damage this turn.
https://en.uesp.net/wiki/Legends%3AGearwork_Spider,Gearwork Spider,Creature,Dwemer,False,gU,Clockwork City,Neutral,1,1,1,Common,,"Prophecy, GuardSummon: Summon all Gearwork Spiders in your discard pile."
https://en.uesp.net/wiki/Legends%3AGeneral_Tullius,General Tullius,Creature,Imperial,True,gV,Core Set,"Willpower, Endurance",6,2,2,Legendary,,"Summon: Summon a 2/2 Colovian Trooper with Guard in each lane.When a friendly creature dies, General Tullius gains +1/+1."
https://en.uesp.net/wiki/Legends%3AGenius_Pathmage,Genius Pathmage,Creature,Breton,False,gW,Houses of Morrowind,Intelligence,7,4,4,Legendary,,Summon: Summon a random creature from your deck with cost equal to your current magicka.
https://en.uesp.net/wiki/Legends%3AGentleman_Jim_Stacey,Gentleman Jim Stacey,Creature,Redguard,True,gX,Houses of Morrowind,Agility,7,5,4,Legendary,,Summon: Your opponent chooses a card in their hand and gives it to you.
https://en.uesp.net/wiki/Legends%3AGhost,Ghost,Creature,Spirit,False,,Isle of Madness,Neutral,3,3,3,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3AGhost_Fanatic,Ghost Fanatic,Creature,Spirit,False,gY,Isle of Madness,Neutral,3,3,3,Rare,,Ghost Fanatic costs 1 less for each creature that died this turn.
https://en.uesp.net/wiki/Legends%3AGhost_Sea_Lookout,Ghost Sea Lookout,Creature,Breton,False,gZ,Heroes of Skyrim,Intelligence,3,4,2,Common,,"When you summon a Dragon, Ghost Sea Lookout gains a Ward."
https://en.uesp.net/wiki/Legends%3AGhostgate_Defender,Ghostgate Defender,Creature,Dark Elf,False,ha,Houses of Morrowind,Intelligence,1,1,3,Rare,,GuardExalt 3: Deal 2 damage to a creature.
https://en.uesp.net/wiki/Legends%3AGiant_Bat,Giant Bat,Creature,Beast,False,zz,Core Set,Agility,3,2,2,Common,Arsenal Gauntlet February 2021,"Charge, Drain"
https://en.uesp.net/wiki/Legends%3AGiant_Chicken,Giant Chicken,Creature,Beast,False,hc,Isle of Madness,Neutral,7,5,5,Rare,,Last Gasp: Fill this lane with 1/1 Confused Villagers.
https://en.uesp.net/wiki/Legends%3AGiant_Kwama,Giant Kwama,Creature,Kwama,False,,Isle of Madness,Willpower,4,4/8,4/8,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3AGiant_Slaughterfish,Giant Slaughterfish,Creature,Fish,False,xY,Jaws of Oblivion,Neutral,4,3,3,Rare,,Give friendly Animals +2/+0 at the start of your turn.
https://en.uesp.net/wiki/Legends%3AGiant_Snake,Giant Snake,Creature,Reptile,False,hd,Core Set,Agility,5,3,3,Epic,,Summon: Shackle all enemy creatures in this lane.
https://en.uesp.net/wiki/Legends%3AGiant%27s_Camp,Giant's Camp,Support,,False,yU,Monthly Card,Strength,4,,,Epic,,"Ongoing At the start of your turn, set each friendly creature's power equal to the power of your most powerful creature."
https://en.uesp.net/wiki/Legends%3AGlacial_Dragon,Glacial Dragon,Creature,Dragon,False,wx,Moons of Elsweyr,Intelligence,6,4,5,Legendary,,Shackle enemy creatures damaged by friendly Dragons.Summon: Deal 2 damage to a creature.
https://en.uesp.net/wiki/Legends%3AGladiator_Arena,Gladiator Arena,Support,,False,he,Core Set,Strength,4,,,Epic,,"Ongoing At the start of each player's turn, deal 2 damage to that player."
https://en.uesp.net/wiki/Legends%3AGlass_Greaves,Glass Greaves,Item,,False,hf,Houses of Morrowind,Agility,1,,,Common,,+1/+1Plot: Reduce the cost of a random card in your hand by 1.
https://en.uesp.net/wiki/Legends%3AGlass_Helm_of_Remedy,Glass Helm of Remedy,Item,,False,hg,Heroes of Skyrim,Neutral,4,,,Common,,+0/+4Summon: You gain 4 health.
https://en.uesp.net/wiki/Legends%3AGlenumbra_Sorceress,Glenumbra Sorceress,Creature,Breton,False,hh,Core Set,Intelligence,5,5,1,Rare,,Ward
https://en.uesp.net/wiki/Legends%3AGloom_Wraith,Gloom Wraith,Creature,Spirit,False,hi,Core Set,Endurance,4,3,3,Rare,,BreakthroughSummon: +1/+1 for each other friendly creature.
https://en.uesp.net/wiki/Legends%3AGloomlurker,Gloomlurker,Creature,Falmer,False,hj,Heroes of Skyrim,Agility,2,3,1,Common,,ProphecySummon: Give a creature Cover.
https://en.uesp.net/wiki/Legends%3AGnarl_Rootbender,Gnarl Rootbender,Creature,Spriggan,False,hk,Isle of Madness,Intelligence,5,5,4,Rare,,"When an action targets Gnarl Rootbender, draw a card."
https://en.uesp.net/wiki/Legends%3AGoblin_Skulk,Goblin Skulk,Creature,Goblin,False,hl,Core Set,Agility,3,2,3,Rare,,Pilfer: Draw a random 0-cost card from your deck.
https://en.uesp.net/wiki/Legends%3AGoldbrand,Goldbrand,Support,,True,hm,Core Set,Neutral,7,,,Legendary,,"Uses: 3 Activate: Deal 2 damage to a creature, then increase the damage dealt by 2."
https://en.uesp.net/wiki/Legends%3AGolden_Initiate,Golden Initiate,Creature,Daedra,False,hn,Isle of Madness,Willpower,3,3,3,Common,,"Prophecy, Drain"
https://en.uesp.net/wiki/Legends%3AGolden_Kwama_Egg,Golden Kwama Egg,Creature,Egg,False,,Isle of Madness,Willpower,1,0,3,Common,Unobtainable,Hatches into Giant Kwama in 2 turns.Last Gasp: The painter gains 5 health.
https://en.uesp.net/wiki/Legends%3AGolden_Saint,Golden Saint,Creature,Daedra,False,hp,Core Set,Willpower,6,4,4,Rare,Festival of Madness 2018,"GuardSummon: If you have more health than your opponent, summon a Golden Saint in the other lane."
https://en.uesp.net/wiki/Legends%3AGortwog_gro-Nagorm,Gortwog gro-Nagorm,Creature,Orc,True,hq,Core Set,"Strength, Endurance",6,4,6,Legendary,,"At the start of your turn, summon a random creature from your deck to a random lane."
https://en.uesp.net/wiki/Legends%3AGoutfang_Adept,Goutfang Adept,Creature,Khajiit,False,wq,Moons of Elsweyr,Intelligence,4,2,4,Common,,Wax: Draw a card.Wane: +1/+1 and Guard.
https://en.uesp.net/wiki/Legends%3AGraceful_Myrmidon,Graceful Myrmidon,Creature,Imperial,False,,Core Set,Willpower,5,4,4,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3AGrahtwood_Ambusher,Grahtwood Ambusher,Creature,Wood Elf,False,hr,Core Set,Strength,5,4,2,Epic,,ProphecySummon: Deal 1 damage to all enemy creatures in this lane.
https://en.uesp.net/wiki/Legends%3AGrand_Ball,Grand Ball,Action,,False,hs,Dark Brotherhood,Agility,2,,,Rare,,Move all friendly creatures
https://en.uesp.net/wiki/Legends%3AGrand_Inquisitor,Grand Inquisitor,Creature,Dark Elf,False,ht,Houses of Morrowind,Willpower,4,2,3,Rare,,Exalt 4: +3/+3.Summon: Destroy a creature with less power than Grand Inquisitor.
https://en.uesp.net/wiki/Legends%3AGrandmaster_Delphine,Grandmaster Delphine,Creature,Breton,True,,Heroes of Skyrim,Endurance,3,5,5,Legendary,Created,Can't be damaged or targeted by enemy Dragons.
https://en.uesp.net/wiki/Legends%3AGrappling_Hook,Grappling Hook,Item,,False,hu,Clockwork City,Strength,4,,,Common,,+3/+2Summon: Move an enemy creature into this lane. It loses Cover.
https://en.uesp.net/wiki/Legends%3AGrave_Grasp,Grave Grasp,Action,,False,wr,Moons of Elsweyr,Intelligence,4,,,Common,,ProphecyShackle an enemy creature. Summon a 1/1 Skeleton for each enemy creature in its lane.
https://en.uesp.net/wiki/Legends%3AGravesinger,Gravesinger,Creature,Imperial,False,zY,Dark Brotherhood,Endurance,10,6,6,Epic,Festival of Madness 2019,"At the start of your turn, summon the highest cost creature from your discard pile and give it Charge. At the end of the turn, put it on the bottom of your deck."
https://en.uesp.net/wiki/Legends%3AGravesong,Gravesong,Support,,True,,Clockwork City,Neutral,0,,,Legendary,Unobtainable,"Uses: Unlimited IndestructibleActivate: Summon a creature from your discard pile and give it Charge. At the end of the turn, put it on the bottom of your deck."
https://en.uesp.net/wiki/Legends%3AThe_Gray_Fox,The Gray Fox,Creature,,True,yB,Jaws of Oblivion,Agility,5,4,4,Legendary,,Summon: Draw a card from you opponent's discard pile.Pilfer: Reveal a random unrevealed card from your opponent's hand.
https://en.uesp.net/wiki/Legends%3AGray_Viper_Brigand,Gray Viper Brigand,Creature,Wood Elf,False,uA,Alliance War,Willpower,3,3,4,Epic,,Summon: Draw a card for each Gray Viper Brigand in your discard pile.
https://en.uesp.net/wiki/Legends%3AGraystone_Ravager,Graystone Ravager,Creature,Orc,False,Aa,Core Set,Strength,2,4,1,Common,Ulfric Stormcloak's Gauntlet May 2020,Prophecy
https://en.uesp.net/wiki/Legends%3AGreat_Moot_Squire,Great Moot Squire,Creature,Argonian,False,un,Alliance War,Endurance,1,1,2,Common,,Veteran: +1/+1
https://en.uesp.net/wiki/Legends%3AGreat_Sigil_Stone,Great Sigil Stone,Support,,True,xG,Jaws of Oblivion,Neutral,4,,,Legendary,,Uses: 3 Activate: Invade.Last Gasp: Draw a random Daedra from your deck and give it +2/+2.
https://en.uesp.net/wiki/Legends%3AGreatwood_Elder,Greatwood Elder,Creature,Spriggan,False,hx,Isle of Madness,Agility,5,4,5,Rare,,"GuardIf Greatwood Elder is in your hand at the start of your first turn, gain 1 magicka this turn."
https://en.uesp.net/wiki/Legends%3AGreen_Pact_Ambusher,Green Pact Ambusher,Creature,Wood Elf,False,hy,FrostSpark Collection,Strength,2,4,1,Epic,,"Prophecy, GuardAt the end of your opponent's turn, if they have a full lane and Green Pact Ambusher is in your hand, summon her to that lane."
https://en.uesp.net/wiki/Legends%3AGreen_Pact_Stalker,Green Pact Stalker,Creature,Wood Elf,False,hz,Core Set,Agility,4,3,4,Rare,,GuardSummon: +2/+2 if there is a Wounded enemy creature in this lane.
https://en.uesp.net/wiki/Legends%3AGreen-Touched_Spriggan,Green-Touched Spriggan,Creature,Spriggan,False,hA,Core Set,Agility,5,1,5,Epic,,"When you gain health, Green-Touched Spriggan gains that much power."
https://en.uesp.net/wiki/Legends%3AGreenheart_Knight,Greenheart Knight,Creature,Wood Elf,False,hB,Core Set,Agility,3,1,5,Common,,Charge
https://en.uesp.net/wiki/Legends%3AGreybeard_Mentor,Greybeard Mentor,Creature,Nord,False,zx,Heroes of Skyrim,Neutral,4,2,2,Common,The Grand Melee 2022,Summon: Draw a random Shout from your deck.
https://en.uesp.net/wiki/Legends%3AGrim_Champion,Grim Champion,Creature,Skeleton,False,hD,Core Set,Endurance,4,2,2,Epic,,"When a creature in this lane dies, Grim Champion gains +1/+1."
https://en.uesp.net/wiki/Legends%3AGrim_Shield-Brother_%28Nord%29,Grim Shield-Brother,Creature,Nord,False,hE,Heroes of Skyrim,Endurance,3,2,3,Common,,Beast Form: +1/+1 and Drain.
https://en.uesp.net/wiki/Legends%3AGrim_Shield-Brother_%28Werewolf%29,Grim Shield-Brother,Creature,Werewolf,False,,Heroes of Skyrim,Endurance,3,3,4,Common,Created,Drain
https://en.uesp.net/wiki/Legends%3AGrisly_Gourmet,Grisly Gourmet,Creature,Nord,False,hG,Heroes of Skyrim,Willpower,3,2,1,Rare,Heart's Day 2018 (Login Rewards),Summon: Transform an enemy creature with 2 power or less into a Sweet Roll.
https://en.uesp.net/wiki/Legends%3AGristlehide_Dreugh,Gristlehide Dreugh,Creature,Dreugh,False,hH,Dark Brotherhood,Neutral,5,3,5,Common,,"When Gristlehide Dreugh takes damage and survives, draw a card."
https://en.uesp.net/wiki/Legends%3AGrummite_Magus,Grummite Magus,Creature,Grummite,False,hI,Isle of Madness,Strength,7,5,5,Epic,,GuardSummon: Your opponent discards the highest cost action in their hand.
https://en.uesp.net/wiki/Legends%3AGuar_Stablemaster,Guar Stablemaster,Creature,Dark Elf,False,hJ,Houses of Morrowind,Agility,3,3,3,Common,,Summon: +1/+1 and Guard if you have an Animal.
https://en.uesp.net/wiki/Legends%3AGuild_Recruit,Guild Recruit,Creature,Argonian,False,hK,Core Set,Agility,2,1,2,Common,Unobtainable,Lethal
https://en.uesp.net/wiki/Legends%3AGuildsworn_Apprentice,Guildsworn Apprentice,Creature,Argonian,False,ti,Alliance War,"Strength, Intelligence, Willpower",2,1,2,Rare,,"Prophecy, GuardSummon: Draw a card."
https://en.uesp.net/wiki/Legends%3AGuildsworn_Bloodluster,Guildsworn Bloodluster,Creature,Nord,False,te,Alliance War,Strength,7,4,4,Epic,,Expertise: +2/+2 and Battle an enemy creature in this lane.
https://en.uesp.net/wiki/Legends%3AGuildsworn_Cavalier,Guildsworn Cavalier,Creature,Breton,False,tj,Alliance War,Willpower,5,3,3,Rare,,Expertise: Give friendly creatures +1/+1.
https://en.uesp.net/wiki/Legends%3AGuildsworn_Honeytongue,Guildsworn Honeytongue,Creature,Imperial,False,up,Alliance War,Willpower,7,0,5,Legendary,,Expertise: You may trade Guildsworn Honeytongue for an enemy creature.
https://en.uesp.net/wiki/Legends%3AGuildsworn_Incendiary,Guildsworn Incendiary,Creature,Nord,False,tR,Alliance War,Strength,4,2,6,Rare,,Expertise: Deal 1 damage to all creatures in this lane.
https://en.uesp.net/wiki/Legends%3AGuildsworn_Oathman,Guildsworn Oathman,Creature,Nord,False,tl,Alliance War,Willpower,5,4,6,Common,,"Summon: If you have a... card in play, put an Improvised Weapon into your hand. card in play, put a Forked Bolt into your hand."
https://en.uesp.net/wiki/Legends%3AGuildsworn_Revitalizer,Guildsworn Revitalizer,Creature,Imperial,False,tm,Alliance War,Willpower,2,1,5,Common,,Expertise: You gain 2 health.
https://en.uesp.net/wiki/Legends%3AGuildsworn_Wayfarer,Guildsworn Wayfarer,Creature,Redguard,False,tk,Alliance War,Intelligence,2,2,2,Common,,Expertise: +1/+1
https://en.uesp.net/wiki/Legends%3AGust_of_Wind,Gust of Wind,Action,,False,,Core Set,Agility,2,,,Common,Unobtainable,Move a creature.
https://en.uesp.net/wiki/Legends%3AHaafingar_Marauder,Haafingar Marauder,Creature,Nord,False,zX,Core Set,Willpower,5,5,3,Legendary,Grand Melee July 2020,"When a friendly creature destroys an enemy rune, equip it with a random item."
https://en.uesp.net/wiki/Legends%3AHackwing_Feather,Hackwing Feather,Item,,False,hM,Core Set,Endurance,3,,,Epic,,Regenerate+1/+3
https://en.uesp.net/wiki/Legends%3AHallowed_Deathpriest,Hallowed Deathpriest,Creature,Skeleton,False,hN,Clockwork City,Endurance,5,3,5,Epic,,Summon: Transform the highest cost creature in your opponent's hand into a Shriveled Mummy.
https://en.uesp.net/wiki/Legends%3AHalls_of_Colossus,Halls of Colossus,Support,,True,,Moons of Elsweyr,Willpower,12,,,Legendary,Created,Uses: 3 Activate: Summon a non-Unique Dragon of your choice from your deck.
https://en.uesp.net/wiki/Legends%3AHalls_of_the_Dwemer,Halls of the Dwemer,Support,,False,hO,Core Set,Neutral,6,,,Epic,,Ongoing Summon: Put a 0/3 Dwarven Spider with Guard into your hand. Friendly Dwemer have +3/+0.
https://en.uesp.net/wiki/Legends%3AHand_of_Dagoth,Hand of Dagoth,Creature,Ash Creature,False,hP,Houses of Morrowind,"Strength, Intelligence, Agility",5,5,4,Epic,,"Breakthrough, Drain, Ward"
https://en.uesp.net/wiki/Legends%3AHannibal_Traven,Hannibal Traven,Creature,Breton,True,xD,Jaws of Oblivion,Intelligence,7,5,5,Legendary,,"After you play an action, Hannibal Traven learns it.Last Gasp: Play all learned actions from your discard pile."
https://en.uesp.net/wiki/Legends%3AHarkon%2C_Vampire_Lord,"Harkon, Vampire Lord",Creature,Vampire,True,,Dawnguard,Endurance,4,9,8,Legendary,Created,"Last Gasp: Summon Weak Harkon, Vampire Lord."
https://en.uesp.net/wiki/Legends%3AHarmony,Harmony,Action,,False,hQ,FrostSpark Collection,Willpower,2,,,Rare,,ProphecyGive all enemy creatures -2/-0 until the start of your turn.
https://en.uesp.net/wiki/Legends%3AHarsh_Conditions,Harsh Conditions,Support,,True,,Clockwork City,Neutral,0,,,Legendary,Unobtainable,"Uses: 5 IndestructibleEvery fifth turn, there will be an Ice Storm."
https://en.uesp.net/wiki/Legends%3AHarvest,Harvest,Support,,False,,Clockwork City,Neutral,0,,,Common,Unobtainable,"Ongoing At the end of each player's turn, if they have no cards in hand, they draw three cards."
https://en.uesp.net/wiki/Legends%3AHaskill,Haskill,Creature,Breton,True,hR,Isle of Madness,Neutral,4,3,5,Legendary,,"At the end of your turn, Haskill chooses a cost. When you play a card with the chosen cost, draw a card. Then Haskill chooses a new cost."
https://en.uesp.net/wiki/Legends%3AHatchery_Meddler,Hatchery Meddler,Creature,Dark Elf,False,hS,Houses of Morrowind,Intelligence,4,5,3,Rare,,Summon: Swap a creature's power and health.
